443,2319,613,2369	Blocked
619,2319,757,2369	Kicks:
763,2319,945,2369	Hamilton
951,2319,982,2369	1
989,2319,1111,2369	(FGA)
1267,637,1324,675	76
1267,694,1324,731	75
1267,744,1324,781	63
1261,794,1324,844	62
1267,850,1324,887	59
1261,900,1324,950	57
1267,956,1324,987	48
1267,1006,1324,1044	41
1261,1056,1324,1106	39
1267,1113,1324,1150	37
1261,1163,1324,1206	31
1267,1219,1324,1256	27
1267,1269,1324,1306	26
1267,1319,1324,1363	24
1267,1375,1324,1419	23
1267,1431,1324,1469	19
1267,1481,1324,1519	16
1267,1531,1324,1569	13
1267,1588,1324,1625	12
1267,1638,1324,1675	11
1292,1694,1324,1732	8
1292,1744,1324,1782	8
1292,1800,1324,1838	7
1292,1850,1324,1888	5
1292,1907,1324,1944	5
1292,1957,1324,1994	5
1292,2113,1324,2150	2
1424,525,1505,575	FC
1467,587,1505,625	1
1555,525,1630,581	FR
1467,744,1499,781	3
462,2407,560,2463	Key
567,2407,624,2463	to
631,2407,864,2463	Defensive
871,2407,1018,2463	Stats:
468,2463,549,2513	T—
556,2463,731,2513	tackles;
737,2463,825,2513	A—
831,2463,1001,2513	assists;
1007,2463,1126,2513	FC—
1132,2463,1317,2513	fumbles
468,2519,652,2576	caused;
659,2520,779,2576	FR—
786,2520,963,2576	fumbles
970,2520,1224,2576	recovered;
1231,2519,1349,2576	DP-
468,2582,668,2632	deflected
675,2582,787,2632	pass
794,2582,950,2632	behind
957,2582,1001,2632	or
1007,2582,1057,2632	at
1063,2582,1138,2632	the
1145,2582,1226,2632	line
1232,2582,1286,2632	of
480,2632,739,2691	scrimmage;
745,2636,902,2694	PBU—
908,2639,1066,2697	passes
1071,2642,1229,2700	broken
1235,2646,1299,2702	up
468,2701,693,2751	downfield;
700,2701,881,2751	PRES—
888,2701,1082,2751	pressing
1088,2701,1245,2751	passer
1251,2701,1333,2751	into
1339,2701,1374,2751	a
467,2752,621,2804	hurried
627,2754,781,2805	throw;
786,2756,934,2807	TFL—
940,2758,1100,2809	tackles
1105,2760,1167,2810	for
1173,2761,1343,2814	losses;
480,2813,612,2863	INT—
619,2813,918,2863	interceptions.
1598,1062,1630,1100	3
1592,2169,1630,2207	0
1905,531,1936,569	C
1867,587,1936,625	0-7
1867,644,1936,681	1-8
1867,694,1936,731	0-7
1867,744,1936,781	0-2
1867,800,1936,837	9-0
1867,850,1936,887	1-0
1842,906,1936,937	0-10
1867,956,1936,994	0-8
1867,1006,1936,1044	0-0
1867,1062,1936,1094	8-1
1867,1113,1936,1150	3-0
1867,1169,1936,1206	0-2
1867,1219,1936,1256	0-6
1867,1269,1936,1306	0-2
1867,1325,1936,1363	3-0
1867,1375,1936,1413	1-0
1867,1431,1936,1469	1-0
1867,1481,1936,1519	0-1
1867,1538,1936,1569	0-0
1867,1588,1936,1625	2-0
1867,1644,1936,1675	0-1
1867,1694,1936,1732	0-0
1867,1744,1936,1782	0-0
1867,1800,1936,1832	0-0
1873,1850,1936,1888	1-1
1867,1907,1936,1944	0-0
1867,1957,1936,1994	0-0
1867,2007,1936,2044	0-1
1867,2063,1936,2100	0-0
1861,2113,1936,2163	0-1
1867,2169,1936,2207	0-0
1867,2219,1936,2257	0-0
1967,525,2042,581	PR
2036,525,2111,581	ES
2054,800,2111,837	21
2054,1062,2111,1094	14
2079,1113,2111,1150	7
2079,1169,2111,1206	0
2079,1325,2111,1363	2
2079,1375,2111,1413	1
2079,1431,2111,1469	9
2079,1850,2111,1888	2
2298,587,2373,637	2-8
2304,644,2373,681	4-7
2304,744,2373,787	4-6
2279,850,2373,887	3-13
2304,956,2373,994	1-1
2279,1006,2379,1044	4-24
2279,1062,2379,1100	9-32
2273,1113,2379,1156	4-17
2304,1169,2373,1206	2-6
2304,1219,2373,1256	4-6
2286,1325,2373,1363	5-29
2279,1375,2373,1413	3-11
2279,1431,2373,1469	2-10
2342,1800,2373,1838	0
2304,1850,2373,1894	1-2
2304,1907,2373,1944	3-8
2342,2169,2379,2207	0
2497,529,2679,583	SACKS
2648,587,2679,631	0
2648,644,2679,681	0
2547,692,2680,733	1.5-16
2548,799,2679,838	7.5-44
2610,850,2679,894	1-8
2585,1006,2679,1050	2-17
2585,1062,2685,1100	2-16
2585,1113,2679,1156	1-10
2648,1169,2679,1206	0
2610,1219,2679,1256	1-1
2648,1269,2679,1306	0
2579,1325,2679,1369	4-27
2610,1381,2679,1413	1-4
2585,1431,2679,1469	2-10
2648,1538,2679,1575	0
1817,2569,2109,2626	SCORING
2116,2570,2199,2625	BY
2206,2569,2629,2626	PLAYER/TEAM
1842,2638,1917,2688	TD
2042,2637,2230,2683	Conv-Att
2435,2637,2629,2683	Conv-Ma
1880,2745,1917,2782	0
2148,2745,2179,2782	0
2017,2795,2048,2851	0
2404,2745,2442,2782	0
2410,2801,2442,2838	0
2410,2851,2442,2895	0
2542,2745,2573,2782	0
2804,531,2904,581	INT
2866,587,2904,631	2
2866,694,2898,737	0
2866,906,2904,944	2
437,3939,505,3983	98
1467,2638,1680,2688	SCORING
2760,2638,2829,2688	FG
2866,2638,2966,2688	PTS
1467,2744,1633,2796	Pignetti,
1639,2743,1692,2794	ks
1461,2795,1572,2851	Wall,
1579,2795,1636,2851	wr
1467,2850,1511,2895	L.
1517,2850,1703,2894	Johnson,
1708,2850,1755,2895	tb
1474,2907,1523,2951	C.
1528,2907,1709,2951	Johnson,
1714,2907,1755,2951	tb
1467,2957,1658,3014	Stanicek,
1665,2957,1717,3014	qb
1473,3013,1627,3058	Barnes,
1632,3013,1692,3057	wr
1474,3069,1642,3108	Ashford,
1647,3069,1698,3108	wr
1467,3119,1653,3165	Marshall,
1658,3119,1699,3163	fb
1473,3168,1701,3222	Henderson,
1706,3168,1749,3218	fb
1467,3226,1645,3276	Thomas,
1651,3226,1705,3276	qb
1467,3282,1682,3333	McGregor,
1688,3281,1730,3332	fb
1473,3329,1621,3384	Sturgis,
1626,3334,1687,3385	de
1467,3388,1582,3433	Love,
1588,3388,1642,3432	db
1467,3444,1626,3490	Morton,
1631,3444,1667,3488	Ib
1467,3495,1610,3539	Welch,
1615,3495,1667,3539	ks
1467,3545,1586,3589	Team
1467,3601,1568,3652	UNC
1574,3601,1755,3652	TOTALS
1855,3601,1911,3651	44
1473,3655,1572,3700	OPP
1577,3653,1774,3699	TOTALS*
1855,3657,1911,3695	27
1474,3707,1496,3751	*
1501,3707,1671,3751	includes
1676,3707,1796,3751	safety
1802,3707,1944,3751	scored
1949,3707,2004,3751	by
2010,3707,2117,3751	Duke
2273,3495,2304,3539	2
2142,3657,2179,3695	0
2248,3601,2304,3651	42
2254,3657,2304,3695	26
2535,3601,2567,3657	2
2535,3657,2567,3695	0
2648,2745,2698,2782	37
2667,2795,2704,2895	00
2716,2745,2835,2782	12-14
2754,2795,2835,2845	0-0
2760,2851,2829,2901	0-0
2766,2907,2835,2945	0-0
2766,2957,2835,2995	0-0
2766,3013,2829,3051	0-0
2766,3070,2829,3107	0-0
2766,3120,2829,3157	0-0
2766,3176,2829,3213	0-0
2766,3226,2829,3264	0-0
2760,3282,2835,3320	0-0
2760,3339,2835,3370	0-0
2766,3389,2829,3426	0-0
2754,3445,2829,3489	0-0
2667,3495,2698,3532	2
2760,3495,2829,3532	0-0
2754,3551,2829,3595	0-0
2648,3601,2704,3651	39
2704,3601,2835,3651	12-14
2642,3651,2704,3695	26
2710,3657,2829,3695	14-16
2904,2745,2966,2788	73
2904,2795,2966,2845	66
2904,2963,2966,2995	20
2873,3601,2966,3651	343
2873,3657,2966,3701	232
1979,3932,2105,3983	1995
2111,3932,2374,3982	CAROLINA
2381,3932,2650,3982	FOOTBALL
2656,3932,2826,3982	MEDIA
2832,3932,2985,3983	GUIDE
