1796,533,1858,570	1-0
1796,576,1883,619	1-22
2143,446,2242,483	Pres
2149,489,2193,526	11
2143,539,2199,576	12
1796,625,1858,663	0-0
1449,669,1511,712	62
1796,675,1858,712	1-0
2143,675,2199,712	38
1282,762,1332,799	18
1282,811,1332,849	15
1282,855,1332,892	15
1276,904,1332,942	20
1276,1041,1332,1078	12
1276,1183,1332,1220	13
1276,1227,1307,1264	9
1276,1326,1325,1357	11
1270,1419,1307,1456	2
1270,1462,1307,1499	6
1276,1512,1307,1549	4
1270,1648,1301,1691	3
1270,1977,1301,2020	1
1270,2026,1301,2063	2
1270,2162,1301,2206	2
1455,762,1511,799	55
1449,811,1505,855	47
1455,855,1505,892	47
1449,904,1505,948	43
1443,948,1505,997	32
1449,1047,1505,1084	30
1449,1090,1505,1127	29
1443,1134,1505,1183	28
1443,1183,1505,1227	27
1449,1233,1505,1270	26
1449,1326,1505,1363	24
1443,2355,1474,2392	1
1443,2497,1474,2534	1
1270,2541,1294,2584	1
1270,2584,1350,2627	349
1617,811,1648,849	2
1617,904,1648,948	2
1610,1369,1648,1549	00--
1486,2590,1517,2627	3
1796,768,1858,799	1-0
1790,811,1858,849	O-0
1796,861,1858,898	1-0
1790,904,1858,948	1-0
1790,954,1852,991	0-0
1790,1047,1852,1084	1-0
1784,1090,1852,1140	1-3
1790,1140,1877,1177	2-10
1790,1189,1852,1220	1-0
1790,1233,1852,1270	1-0
1784,1326,1852,1369	0-0
1784,1698,1852,1741	0-0
1790,1747,1852,1784	1-0
1784,1890,1852,1927	0-0
1784,1933,1821,1970	O-
1815,1933,1852,1970	-0
1784,2076,1846,2113	0-0
1784,2169,1846,2206	0-0
1778,2212,1846,2255	0-0
1784,2311,1821,2348	O-
1778,2355,1846,2398	0-0
1784,2448,1846,2485	0-0
1784,2497,1846,2534	0-0
1771,2541,1846,2590	0-0
1784,2584,1895,2634	17-35
1970,954,2019,991	13
1970,1140,2019,1177	23
1964,1183,1994,1227	2
1964,1233,1994,1270	0
1964,1463,1994,1506	•
1964,1414,1994,1460	0
1964,1375,1994,1410	0
2143,768,2199,805	12
2143,818,2199,849	19
2143,861,2199,898	30
2143,911,2199,942	10
2143,1047,2199,1084	25
2143,1189,2199,1227	18
2143,1332,2199,1363	14
2126,1369,2197,1522	00=
2131,2590,2211,2627	219
2322,437,2485,486	TFL-Yds
2317,489,2403,526	7-21
2317,539,2403,576	9-41
2323,582,2379,619	1-1
2317,632,2385,669	0-0
2322,674,2453,714	18-121
2496,445,2665,491	QB-Yds.
2669,444,2744,488	Int.
2496,489,2583,532	2-13
2496,539,2583,576	2-20
2496,588,2558,625	0-0
2496,632,2558,669	0-0
2496,675,2639,719	12.5-99
2317,768,2441,805	5.5-25
2323,818,2428,855	11-67
2323,861,2465,904	15.5-59
2317,911,2403,948	4-15
2317,960,2379,997	2-5
2496,774,2620,812	3.5-18
2496,818,2583,855	5-48
2490,867,2583,904	3-26
2496,911,2558,948	1-9
2490,960,2558,997	0-0
2317,1047,2403,1090	8-37
2317,1096,2379,1134	1-4
2317,1146,2379,1183	0-0
2317,1189,2441,1227	4.5-10
2317,1239,2379,1276	0-0
2317,1332,2441,1369	4.5-26
2310,1375,2410,1468	4.08
2310,1468,2403,1506	2-12
2304,1518,2372,1561	2-5
2310,1611,2379,1648	0-0
2310,1654,2379,1691	0-0
2341,1704,2379,1741	-0
2317,1747,2372,1784	1-1
2310,1797,2372,1834	0-0
2310,1890,2348,1927	O-
2341,1890,2372,1927	-0
2310,1939,2372,1977	0-0
2310,1983,2348,2020	O-
2341,1983,2372,2026	-0
2310,2032,2372,2070	0-0
2310,2076,2372,2113	0-0
2304,2169,2372,2218	0-0
2304,2218,2372,2262	0-0
2310,2311,2372,2348	0-0
2310,2361,2372,2398	0-0
2310,2454,2372,2491	0-0
2310,2497,2372,2534	0-0
2304,2547,2372,2590	0-0
2310,2590,2465,2627	101-471
2670,960,2719,991	11
2490,1053,2577,1090	3-23
2490,1096,2558,1134	0-0
2490,1146,2558,1183	0-0
2490,1189,2589,1233	2.5-7
2490,1239,2552,1276	0-0
2664,1196,2695,1233	0
2490,1332,2614,1369	2.5-23
2490,1611,2552,1648	0-0
2490,1654,2521,1698	0.
2515,1704,2552,1741	-0
2490,1753,2552,1791	0-0
2484,1797,2552,1834	0-0
2490,1890,2552,1927	0-0
2484,1939,2521,1970	O-
2515,1939,2552,1977	-0
2484,2032,2546,2070	0-0
2478,2076,2546,2125	0-0
2478,2175,2546,2218	0-0
2478,2218,2546,2262	0-0
2484,2268,2546,2305	0-0
2484,2311,2546,2348	0-0
2484,2361,2546,2398	0-0
2484,2454,2546,2491	0-0
2478,2497,2546,2541	0-0
2478,2547,2546,2590	0-0
2478,2590,2620,2634	42-315
2651,2547,2707,2640	NIO
2837,1245,2874,1282	0
1387,3861,1682,3917	seven-straight
1689,3861,1850,3917	Winning
1857,3861,2001,3917	seasons
1641,3910,1734,3966	144
